persona_id,env_name,noise_pair,seed,step,method,method_p1,method_p2,reward_p1,reward_p2,lambda_step,distance_to_nash,avg_grad_norm_p1,avg_grad_norm_p2,avg_noise_norm_p1,avg_noise_norm_p2
ipd:cooperative:1,ipd,"0.5,0.2",0,4,ew_lola,ew_lola,standard,22.086346970866334,54.74346213764714,0.09622504486493763,,4.969164978939167,2.931096906113705,1.4782023480204418,0.5862739293366619
ipd:cooperative:1,ipd,"0.5,0.2",0,5,ew_lola,ew_lola,standard,22.373042854316683,52.042814044873914,0.08891397050194613,,4.966485489227581,2.551199136710794,1.5431572487977754,0.597766875804922
ipd:cooperative:1,ipd,"0.5,0.2",0,6,ew_lola,ew_lola,standard,23.09753212823161,49.04190040558061,0.08278001303808509,,4.953310474836223,2.2460020215586125,1.5336394721719355,0.5948573047909502
ipd:cooperative:1,ipd,"0.5,0.2",0,7,ew_lola,ew_lola,standard,23.660209128157064,46.35451017590401,0.07755040492517497,,4.913889214388787,1.9986229822386632,1.5249926764134463,0.612281510125439
ipd:cooperative:1,ipd,"0.5,0.2",0,8,ew_lola,ew_lola,standard,23.94597097301519,44.454999543159914,0.07303188161984392,,4.84270661387208,1.790626522269039,1.520109798907123,0.6236007597955847
ipd:cooperative:1,ipd,"0.5,0.2",0,9,ew_lola,ew_lola,standard,24.632978659793032,42.49020022989222,0.0690834435809882,,4.752239635587571,1.6221340175417889,1.5621935740918835,0.6224275844260837
ipd:cooperative:1,ipd,"0.5,0.2",1,0,standard,standard,standard,32.906818396418345,52.70678906843452,0.14953487812212204,,4.06832480631882,5.906539353540492,1.8449790018332293,0.6696900828675411
ipd:cooperative:1,ipd,"0.5,0.2",1,1,standard,standard,standard,31.521724601270588,40.33026237317119,0.13042371500610728,,4.358042225127608,4.198687323061071,1.5643254841940863,0.7536528280138705
ipd:cooperative:1,ipd,"0.5,0.2",1,2,standard,standard,standard,32.45838139000135,34.27981195134497,0.11618404012127041,,3.8690577303933495,2.915481174176605,1.5911476683642125,0.7223886887207215
ipd:cooperative:1,ipd,"0.5,0.2",1,3,standard,standard,standard,32.858194132032985,31.65148345595427,0.10511205190671433,,3.373855616573299,2.25432899499029,1.5106462551781592,0.6550704670580477
ipd:cooperative:1,ipd,"0.5,0.2",1,4,standard,standard,standard,32.41694718335375,30.765546399312118,0.09622504486493763,,2.9770484192409308,1.890062971648059,1.4657204985957022,0.6443575605041223
ipd:cooperative:1,ipd,"0.5,0.2",1,5,standard,standard,standard,32.80301935740542,29.565907198331193,0.08891397050194613,,2.6760318715606304,1.6304741985589495,1.465241868407779,0.6222398280964628
ipd:cooperative:1,ipd,"0.5,0.2",1,6,standard,standard,standard,31.7324914836205,29.28526723771244,0.08278001303808509,,2.4353474219161053,1.4804818019175852,1.4173262182872968,0.6467312605713212
ipd:cooperative:1,ipd,"0.5,0.2",1,7,standard,standard,standard,30.72768549437382,29.727123097543494,0.07755040492517497,,2.2381898104594193,1.3896606657743944,1.4991751345638966,0.6502414550670818
ipd:cooperative:1,ipd,"0.5,0.2",1,8,standard,standard,standard,30.883939995112488,28.9863717060644,0.07303188161984392,,2.0819992451052642,1.2737557520051175,1.5168097367457163,0.6599401582651758
ipd:cooperative:1,ipd,"0.5,0.2",1,9,standard,standard,standard,30.233098250174855,28.532995352507495,0.0690834435809882,,1.9460263387913468,1.1968522946637168,1.5492176967699085,0.6693796476727245
ipd:cooperative:1,ipd,"0.5,0.2",1,0,ew,ew,standard,29.95903011300587,65.67215135468811,0.14953487812212204,,4.06832480631882,5.906539353540492,1.1782035317295816,0.5155507836375293
ipd:cooperative:1,ipd,"0.5,0.2",1,1,ew,ew,standard,23.587800755818055,65.76651307050457,0.13042371500610728,,4.5532191385532474,5.229890898241159,1.4803119445486619,0.5627914251922201
ipd:cooperative:1,ipd,"0.5,0.2",1,2,ew,ew,standard,21.10407567939537,63.62784406706587,0.11618404012127041,,4.814178032048942,4.436213043108306,1.6170721592981956,0.5843052518924222
ipd:cooperative:1,ipd,"0.5,0.2",1,3,ew,ew,standard,20.628163365983934,60.55121922580535,0.10511205190671433,,5.002496432481986,3.7494019018626923,1.502617795961688,0.5801526646623341
ipd:cooperative:1,ipd,"0.5,0.2",1,4,ew,ew,standard,20.85686681322517,57.0187870376127,0.09622504486493763,,5.112418248665493,3.2246591883711666,1.3843762454482373,0.6264045590603413
ipd:cooperative:1,ipd,"0.5,0.2",1,5,ew,ew,standard,21.245509739368426,54.05193475468341,0.08891397050194613,,5.157032627370701,2.8200854941233966,1.3704050326889246,0.6369762008802727
ipd:cooperative:1,ipd,"0.5,0.2",1,6,ew,ew,standard,21.546721558047473,51.275477528956905,0.08278001303808509,,5.160375900637566,2.50233860557152,1.3567028015089035,0.6216391961406645
ipd:cooperative:1,ipd,"0.5,0.2",1,7,ew,ew,standard,22.163535430260477,48.32884443241135,0.07755040492517497,,5.13695302574508,2.2403607025590366,1.3943254705900188,0.619548845334744
ipd:cooperative:1,ipd,"0.5,0.2",1,8,ew,ew,standard,22.624440477116202,45.736809180558915,0.07303188161984392,,5.089233518156937,2.0246504538046954,1.3617696117148492,0.6411792783833196
ipd:cooperative:1,ipd,"0.5,0.2",1,9,ew,ew,standard,23.09661740963627,43.462527724151165,0.0690834435809882,,5.016283974740807,1.8418547076727925,1.3978711358605709,0.6255985510306943
ipd:cooperative:1,ipd,"0.5,0.2",1,0,lola,lola,standard,33.60015335832454,49.1929798965838,0.14953487812212204,,4.06832480631882,5.906539353540492,1.6638211503331668,0.5408693152016365
ipd:cooperative:1,ipd,"0.5,0.2",1,1,lola,lola,standard,33.7550531723123,39.651672316485865,0.13042371500610728,,4.219301641178063,3.479603448325948,1.7057384088686809,0.5731425993777826
ipd:cooperative:1,ipd,"0.5,0.2",1,2,lola,lola,standard,38.62900695158615,34.63070356453965,0.11618404012127041,,3.781836936122138,2.8337347638749777,1.7897291161278766,0.5613571238442713
ipd:cooperative:1,ipd,"0.5,0.2",1,3,lola,lola,standard,44.22058977245995,32.717467697033484,0.10511205190671433,,3.415043106136042,2.7765573603494804,1.6575602928864055,0.6158564698075257
ipd:cooperative:1,ipd,"0.5,0.2",1,4,lola,lola,standard,51.360359198163856,29.40753715911469,0.09622504486493763,,3.3407629117307764,2.686892618565015,1.5704513955028865,0.6912790592243635
ipd:cooperative:1,ipd,"0.5,0.2",1,5,lola,lola,standard,55.30938444310164,24.853472194309568,0.08891397050194613,,3.43522920388982,2.3279546623689242,1.5518513047729974,0.6902120201809351
ipd:cooperative:1,ipd,"0.5,0.2",1,6,lola,lola,standard,51.15361442980359,23.350080796602086,0.08278001303808509,,3.3901251014151734,2.202760409603091,1.479841985285839,0.6800544139943344
ipd:cooperative:1,ipd,"0.5,0.2",1,7,lola,lola,standard,42.908995149839974,24.378379214846447,0.07755040492517497,,3.1895962659922863,2.242255077403056,1.4275171446237196,0.6689285397009735
ipd:cooperative:1,ipd,"0.5,0.2",1,8,lola,lola,standard,37.85524243081233,24.908062200377422,0.07303188161984392,,2.9456507199349207,2.2565251953733805,1.399031241467657,0.6775777222377608
ipd:cooperative:1,ipd,"0.5,0.2",1,9,lola,lola,standard,34.58246435846064,25.018428244692508,0.0690834435809882,,2.7130751235887356,2.2303925175940083,1.4375934798220005,0.6873842224711829
ipd:cooperative:1,ipd,"0.5,0.2",1,0,ew_lola,ew_lola,standard,29.50138262527427,65.20422387864176,0.14953487812212204,,4.06832480631882,5.906539353540492,1.8023947405832168,0.6853170701785734
ipd:cooperative:1,ipd,"0.5,0.2",1,1,ew_lola,ew_lola,standard,23.564497670179975,64.39270940352012,0.13042371500610728,,4.50808994530594,5.059928582889338,1.697921127396322,0.6845478939858283
ipd:cooperative:1,ipd,"0.5,0.2",1,2,ew_lola,ew_lola,standard,21.7866088093547,62.01326183844859,0.11618404012127041,,4.785068420786446,4.180975338010284,1.6262369627045439,0.5850952492132292
ipd:cooperative:1,ipd,"0.5,0.2",1,3,ew_lola,ew_lola,standard,21.062664179808326,59.26629564615792,0.10511205190671433,,4.942097166847308,3.5197514352027195,1.603329311628067,0.6177776490413305
ipd:cooperative:1,ipd,"0.5,0.2",1,4,ew_lola,ew_lola,standard,21.30321842106444,55.67527677678906,0.09622504486493763,,5.007044696178806,3.0199912734737615,1.6529683297639615,0.6367183244266416
ipd:cooperative:1,ipd,"0.5,0.2",1,5,ew_lola,ew_lola,standard,21.51050577449092,52.59965637099629,0.08891397050194613,,5.021701093628125,2.6319777559267594,1.7394618445662262,0.6406484393647262
ipd:cooperative:1,ipd,"0.5,0.2",1,6,ew_lola,ew_lola,standard,22.201945334228395,49.79325966242723,0.08278001303808509,,5.003673506440879,2.319828561510548,1.6614500481111147,0.6786329087955675
ipd:cooperative:1,ipd,"0.5,0.2",1,7,ew_lola,ew_lola,standard,22.469095825761297,47.65290858943816,0.07755040492517497,,4.95858355816086,2.0699794476557916,1.6811797331180702,0.6668452182467435
ipd:cooperative:1,ipd,"0.5,0.2",1,8,ew_lola,ew_lola,standard,22.907091884403407,45.43917009625121,0.07303188161984392,,4.900206593962055,1.865928226253299,1.6694082017873098,0.6724190889559291
ipd:cooperative:1,ipd,"0.5,0.2",1,9,ew_lola,ew_lola,standard,23.36203788259058,43.62901684095306,0.0690834435809882,,4.826673030383907,1.6950695208662552,1.6478877006949084,0.6668142535783
ipd:defective:0,ipd,"0.2,0.2",0,0,standard,standard,standard,76.79207087560256,33.02565316409893,0.14953487812212204,,7.504151582990955,5.144567309821429,0.38637473045156767,0.8231357130921565
ipd:defective:0,ipd,"0.2,0.2",0,1,standard,standard,standard,72.51093104362239,26.858501862260372,0.13042371500610728,,6.607715373718773,5.214739075826521,0.509359231053786,0.7799373446659252
ipd:defective:0,ipd,"0.2,0.2",0,2,standard,standard,standard,71.74089246891766,22.822487686195075,0.11618404012127041,,5.6282655051279455,4.383926799762954,0.5992313215514445,0.732282440717105
ipd:defective:0,ipd,"0.2,0.2",0,3,standard,standard,standard,71.42625753104159,20.253062414823393,0.10511205190671433,,4.962320734500045,3.770181555623313,0.6247313929044318,0.7040812593886421
ipd:defective:0,ipd,"0.2,0.2",0,4,standard,standard,standard,71.21044983912425,18.316103810366787,0.09622504486493763,,4.449750898652192,3.3416320925753866,0.5954682693436089,0.7086395705925149
ipd:defective:0,ipd,"0.2,0.2",0,5,standard,standard,standard,70.40510216786508,17.63618345567795,0.08891397050194613,,4.004767725137786,3.040231500332228,0.5757789277681512,0.6674456292339862
ipd:defective:0,ipd,"0.2,0.2",0,6,standard,standard,standard,68.5749733400479,17.581023155670493,0.08278001303808509,,3.6416035186303928,2.8495943612537995,0.5694477472721464,0.7244387502573397
ipd:defective:0,ipd,"0.2,0.2",0,7,standard,standard,standard,65.18870256266666,17.95272942902772,0.07755040492517497,,3.350450585796895,2.7750108168309806,0.5923856134998559,0.7107937049847682
ipd:defective:0,ipd,"0.2,0.2",0,8,standard,standard,standard,58.63598400188115,19.2590626053063,0.07303188161984392,,3.101479015929621,2.8104905896329306,0.6039782457996269,0.6867766742448741
ipd:defective:0,ipd,"0.2,0.2",0,9,standard,standard,standard,46.57596679435225,22.201236758985928,0.0690834435809882,,2.8834911598951347,2.94695778176875,0.6127236624020215,0.6800303023241207
ipd:defective:0,ipd,"0.2,0.2",0,0,ew,ew,standard,75.21702841486722,33.868704867797604,0.14953487812212204,,7.504151582990955,5.144567309821429,0.7369553387375245,0.576087362466958
ipd:defective:0,ipd,"0.2,0.2",0,1,ew,ew,standard,72.64180445608713,26.590505830709855,0.13042371500610728,,6.590892095153558,5.014481426842265,0.6966013243358764,0.5911556417378805
ipd:defective:0,ipd,"0.2,0.2",0,2,ew,ew,standard,72.55099995867637,22.241422462093883,0.11618404012127041,,5.520536515038596,4.161283759644039,0.6699509060383804,0.6182061128271491
ipd:defective:0,ipd,"0.2,0.2",0,3,ew,ew,standard,72.38323900837932,19.721331771300463,0.10511205190671433,,4.781559539066196,3.5496099164415194,0.6190384138767016,0.5866335782906302
ipd:defective:0,ipd,"0.2,0.2",0,4,ew,ew,standard,72.00185608699113,18.195065606387544,0.09622504486493763,,4.235959390916996,3.125316445694859,0.5912656128400948,0.6405446743458236
ipd:defective:0,ipd,"0.2,0.2",0,5,ew,ew,standard,71.61405662353656,17.339766995216223,0.08891397050194613,,3.7954541604546708,2.810380608368918,0.5864426182328857,0.6038620467241486
ipd:defective:0,ipd,"0.2,0.2",0,6,ew,ew,standard,70.9288173674483,16.82963227263869,0.08278001303808509,,3.442684444611824,2.586907954730076,0.5952001478032539,0.606906921658509
ipd:defective:0,ipd,"0.2,0.2",0,7,ew,ew,standard,69.52378815234984,16.820666771041434,0.07755040492517497,,3.1517618247018695,2.43754453772121,0.5962125554481396,0.6043098547798855
ipd:defective:0,ipd,"0.2,0.2",0,8,ew,ew,standard,66.82587894689527,17.257391360643954,0.07303188161984392,,2.9127529630436975,2.3696110722853554,0.5708737351652594,0.6366273876465348
ipd:defective:0,ipd,"0.2,0.2",0,9,ew,ew,standard,61.87516194925431,18.442368475933364,0.0690834435809882,,2.714398045105621,2.3956530480255123,0.5943291228940838,0.622007463481049
ipd:defective:0,ipd,"0.2,0.2",0,0,lola,lola,standard,75.64385522513813,33.9468156299756,0.14953487812212204,,7.504151582990955,5.144567309821429,0.5790114037364665,0.4907114421278176
ipd:defective:0,ipd,"0.2,0.2",0,1,lola,lola,standard,73.64063725732808,25.159275496733116,0.13042371500610728,,6.646816199652377,4.861907012530299,0.6110160497208328,0.7248797583513031
ipd:defective:0,ipd,"0.2,0.2",0,2,lola,lola,standard,73.26846654281788,21.113896831416476,0.11618404012127041,,5.591178632253004,4.07595131305774,0.5864477672106934,0.6130442673003756
ipd:defective:0,ipd,"0.2,0.2",0,3,lola,lola,standard,73.17750771513367,18.63086246394449,0.10511205190671433,,4.807300281865129,3.4746926962510734,0.6119777177328262,0.6428047369587118
ipd:defective:0,ipd,"0.2,0.2",0,4,lola,lola,standard,72.79529739005973,17.575096459436363,0.09622504486493763,,4.198412216479037,3.043018830281838,0.5626490485935567,0.669810146605563
ipd:defective:0,ipd,"0.2,0.2",0,5,lola,lola,standard,72.42755263041046,16.771137429622303,0.08891397050194613,,3.748661929636954,2.7401801953300993,0.5742427710660766,0.6589175242439852
ipd:defective:0,ipd,"0.2,0.2",0,6,lola,lola,standard,71.64076120466048,16.43749437390121,0.08278001303808509,,3.3868822874063595,2.518126669840211,0.5786214029246394,0.6926184353479624
ipd:defective:0,ipd,"0.2,0.2",0,7,lola,lola,standard,70.7222904372942,16.311627157068,0.07755040492517497,,3.0983987300763656,2.3651849515171053,0.6113367985690651,0.6859303299429858
ipd:defective:0,ipd,"0.2,0.2",0,8,lola,lola,standard,69.52223181406558,16.157118801259323,0.07303188161984392,,2.862378116359447,2.2670840904968252,0.6051723636403347,0.6866300409371353
ipd:defective:0,ipd,"0.2,0.2",0,9,lola,lola,standard,67.28653874044812,16.501175948352138,0.0690834435809882,,2.657151215658585,2.2207283428632163,0.5886334629678539,0.6745313209895147
ipd:defective:0,ipd,"0.2,0.2",0,0,ew_lola,ew_lola,standard,76.04785220733136,32.82908992073995,0.14953487812212204,,7.504151582990955,5.144567309821429,0.7286866399602274,0.4766579081049751
ipd:defective:0,ipd,"0.2,0.2",0,1,ew_lola,ew_lola,standard,73.7530628090303,25.202715393910122,0.13042371500610728,,6.59355809193731,4.8438739743721815,0.5956169306590418,0.5417920226844202
ipd:defective:0,ipd,"0.2,0.2",0,2,ew_lola,ew_lola,standard,73.2576094285081,20.904709923998993,0.11618404012127041,,5.5800433912637315,4.079100543039023,0.6380723607659721,0.6144680583205083
ipd:defective:0,ipd,"0.2,0.2",0,3,ew_lola,ew_lola,standard,73.13823802933486,18.620364522389476,0.10511205190671433,,4.804256079142434,3.456030229289148,0.625020225069463,0.557364607373031
ipd:defective:0,ipd,"0.2,0.2",0,4,ew_lola,ew_lola,standard,72.67420257794628,17.536344284643047,0.09622504486493763,,4.2176972925172915,3.0232756894472494,0.5912809392081767,0.5862739293366619
ipd:defective:0,ipd,"0.2,0.2",0,5,ew_lola,ew_lola,standard,72.26744081718623,17.027185499085576,0.08891397050194613,,3.758129283134093,2.718558562740233,0.6172628995191102,0.597766875804922
ipd:defective:0,ipd,"0.2,0.2",0,6,ew_lola,ew_lola,standard,72.09924954467854,16.34278073205108,0.08278001303808509,,3.406426603653603,2.4990018110988674,0.6134557888687742,0.5948573047909502
ipd:defective:0,ipd,"0.2,0.2",0,7,ew_lola,ew_lola,standard,71.2652412213184,16.170433254054398,0.07755040492517497,,3.1152674023651645,2.3398224322999863,0.6099970705653786,0.612281510125439
ipd:defective:0,ipd,"0.2,0.2",0,8,ew_lola,ew_lola,standard,69.68072798995946,16.33625035099952,0.07303188161984392,,2.874519233161164,2.2326967684504617,0.6080439195628493,0.6236007597955847
ipd:defective:0,ipd,"0.2,0.2",0,9,ew_lola,ew_lola,standard,67.67348277262208,16.515043002680084,0.0690834435809882,,2.6733512915747317,2.1918691878508527,0.6248774296367534,0.6224275844260837
ipd:defective:0,ipd,"0.2,0.2",1,0,standard,standard,standard,76.16128026317877,32.70434717301019,0.14953487812212204,,7.719210273094534,5.193727011766907,0.7379916007332917,0.6696900828675411
ipd:defective:0,ipd,"0.2,0.2",1,1,standard,standard,standard,73.10671340675917,25.977262411349113,0.13042371500610728,,6.671024140588436,5.065719390822977,0.6257301936776345,0.7536528280138705
ipd:defective:0,ipd,"0.2,0.2",1,2,standard,standard,standard,72.48106240269672,21.965408156614814,0.11618404012127041,,5.6082825061524675,4.263222870686277,0.6364590673456849,0.7223886887207215
ipd:defective:0,ipd,"0.2,0.2",1,3,standard,standard,standard,71.97733093700863,19.61319041253508,0.10511205190671433,,4.8666856046001,3.6680450866699044,0.6042585020712636,0.6550704670580477
ipd:defective:0,ipd,"0.2,0.2",1,4,standard,standard,standard,71.36711757545463,18.485407879067054,0.09622504486493763,,4.297251812178777,3.238960068173237,0.5862881994382809,0.6443575605041223
ipd:defective:0,ipd,"0.2,0.2",1,5,standard,standard,standard,70.90375531514654,17.58331882312901,0.08891397050194613,,3.8606408073116327,2.9461353985286007,0.5860967473631117,0.6222398280964628
ipd:defective:0,ipd,"0.2,0.2",1,6,standard,standard,standard,69.38985554996981,17.484660260847093,0.08278001303808509,,3.505757113942045,2.744814966476063,0.5669304873149187,0.6467312605713212
ipd:defective:0,ipd,"0.2,0.2",1,7,standard,standard,standard,67.15236610008614,17.829880830727642,0.07755040492517497,,3.2201229182523097,2.637590102492412,0.5996700538255587,0.6502414550670818
ipd:defective:0,ipd,"0.2,0.2",1,8,standard,standard,standard,63.570492632910735,18.31150319944073,0.07303188161984392,,2.988076930731234,2.615814029662204,0.6067238946982866,0.6599401582651758
ipd:defective:0,ipd,"0.2,0.2",1,9,standard,standard,standard,55.256408803625455,20.147364413334138,0.0690834435809882,,2.784939989261227,2.6796618858424224,0.6196870787079634,0.6693796476727245
ipd:defective:0,ipd,"0.2,0.2",1,0,ew,ew,standard,76.36076620775187,32.31882891651438,0.14953487812212204,,7.719210273094534,5.193727011766907,0.4712814126918327,0.5155507836375293
ipd:defective:0,ipd,"0.2,0.2",1,1,ew,ew,standard,73.09633100836385,26.126960569232313,0.13042371500610728,,6.562733809974722,5.107972940569065,0.5921247778194647,0.5627914251922201
ipd:defective:0,ipd,"0.2,0.2",1,2,ew,ew,standard,72.53590528688207,22.004212007870056,0.11618404012127041,,5.4881269176663245,4.281307641500992,0.6468288637192784,0.5843052518924222
ipd:defective:0,ipd,"0.2,0.2",1,3,ew,ew,standard,72.37371187458255,19.458921349296713,0.10511205190671433,,4.782620411124109,3.641237102628639,0.6010471183846753,0.5801526646623341
ipd:defective:0,ipd,"0.2,0.2",1,4,ew,ew,standard,72.05465788148783,17.85269495343609,0.09622504486493763,,4.252580685531379,3.1953281838876455,0.553750498179295,0.6264045590603413
ipd:defective:0,ipd,"0.2,0.2",1,5,ew,ew,standard,71.55437360595676,17.174847615386955,0.08891397050194613,,3.817744530133087,2.8768824126931585,0.54816201307557,0.6369762008802727
ipd:defective:0,ipd,"0.2,0.2",1,6,ew,ew,standard,70.5496697080403,16.902256577523925,0.08278001303808509,,3.4696673452255884,2.658436266909485,0.5426811206035616,0.6216391961406645
ipd:defective:0,ipd,"0.2,0.2",1,7,ew,ew,standard,69.340318952172,16.73695839831927,0.07755040492517497,,3.185380205274433,2.5257175446951425,0.5577301882360076,0.619548845334744
ipd:defective:0,ipd,"0.2,0.2",1,8,ew,ew,standard,66.5244526538357,17.115898355753554,0.07303188161984392,,2.9468620723848975,2.462861835359332,0.5447078446859398,0.6411792783833196
ipd:defective:0,ipd,"0.2,0.2",1,9,ew,ew,standard,61.08443286976765,18.2687295924471,0.0690834435809882,,2.740358643936438,2.4851741366254307,0.5591484543442286,0.6255985510306943
ipd:defective:0,ipd,"0.2,0.2",1,0,lola,lola,standard,75.62082808906752,32.81451059629039,0.14953487812212204,,7.719210273094534,5.193727011766907,0.6655284601332667,0.5408693152016365
ipd:defective:0,ipd,"0.2,0.2",1,1,lola,lola,standard,73.0230782957937,25.741422140050023,0.13042371500610728,,6.763276317075162,4.837202594762457,0.6822953635474724,0.5731425993777826
ipd:defective:0,ipd,"0.2,0.2",1,2,lola,lola,standard,73.13552136163842,20.72533181111821,0.11618404012127041,,5.744216374026595,4.07013752582075,0.7158916464511508,0.5613571238442713
ipd:defective:0,ipd,"0.2,0.2",1,3,lola,lola,standard,72.47847543825367,18.612636086952662,0.10511205190671433,,4.9159792014434585,3.4712976102479596,0.6630241171545623,0.6158564698075257
ipd:defective:0,ipd,"0.2,0.2",1,4,lola,lola,standard,71.8398527477924,17.59666006382495,0.09622504486493763,,4.294608751815287,3.057146766445542,0.6281805582011548,0.6912790592243635
ipd:defective:0,ipd,"0.2,0.2",1,5,lola,lola,standard,71.27151239058438,16.99956500283141,0.08891397050194613,,3.8244963017297753,2.774091650663291,0.6207405219091991,0.6902120201809351
ipd:defective:0,ipd,"0.2,0.2",1,6,lola,lola,standard,69.83160436001539,16.822625107729234,0.08278001303808509,,3.456615879131829,2.5825179276588606,0.5919367941143358,0.6800544139943344
ipd:defective:0,ipd,"0.2,0.2",1,7,lola,lola,standard,67.11824326233773,17.195081651596194,0.07755040492517497,,3.1593792485885506,2.487184338425454,0.5710068578494879,0.6689285397009735
ipd:defective:0,ipd,"0.2,0.2",1,8,lola,lola,standard,63.13523538477572,17.889107158957977,0.07303188161984392,,2.9123205851523477,2.4922116824727016,0.5596124965870628,0.6775777222377608
ipd:defective:0,ipd,"0.2,0.2",1,9,lola,lola,standard,55.43811762440059,19.597073733137645,0.0690834435809882,,2.700836844235408,2.580087956777823,0.5750373919288002,0.6873842224711829
ipd:defective:0,ipd,"0.2,0.2",1,0,ew_lola,ew_lola,standard,75.950534863012,32.44201523776654,0.14953487812212204,,7.719210273094534,5.193727011766907,0.7209578962332867,0.6853170701785734
ipd:defective:0,ipd,"0.2,0.2",1,1,ew_lola,ew_lola,standard,73.76427356936965,25.063073510579045,0.13042371500610728,,6.635852247083557,4.88176806742533,0.6791684509585287,0.6845478939858283
ipd:defective:0,ipd,"0.2,0.2",1,2,ew_lola,ew_lola,standard,73.0127672184009,21.42630149382882,0.11618404012127041,,5.541177669576295,4.105217017924541,0.6504947850818175,0.5850952492132292
ipd:defective:0,ipd,"0.2,0.2",1,3,ew_lola,ew_lola,standard,72.5165010153369,19.358847914710438,0.10511205190671433,,4.779415697068439,3.5054580157450963,0.6413317246512267,0.6177776490413305
ipd:defective:0,ipd,"0.2,0.2",1,4,ew_lola,ew_lola,standard,72.04856134295531,17.92642279814671,0.09622504486493763,,4.212433441187395,3.1089426062097116,0.6611873319055845,0.6367183244266416
ipd:defective:0,ipd,"0.2,0.2",1,5,ew_lola,ew_lola,standard,70.68541902252944,17.60228642343402,0.08891397050194613,,3.7532583358023968,2.840730707118896,0.6957847378264906,0.6406484393647262
ipd:defective:0,ipd,"0.2,0.2",1,6,ew_lola,ew_lola,standard,69.48538723857307,17.34522475965798,0.08278001303808509,,3.395861730948581,2.6786057360917956,0.664580019244446,0.6786329087955675
ipd:defective:0,ipd,"0.2,0.2",1,7,ew_lola,ew_lola,standard,66.44620214501683,17.76610480400096,0.07755040492517497,,3.1050758441888364,2.5938148555761993,0.6724718932472282,0.6668452182467435
ipd:defective:0,ipd,"0.2,0.2",1,8,ew_lola,ew_lola,standard,60.74902464304991,18.962178524333435,0.07303188161984392,,2.8667637389483787,2.6149891901152085,0.667763280714924,0.6724190889559291
ipd:defective:0,ipd,"0.2,0.2",1,9,ew_lola,ew_lola,standard,50.22929442115784,21.467541204527233,0.0690834435809882,,2.663496222943678,2.744284633898589,0.6591550802779634,0.6668142535783
ipd:defective:0,ipd,"0.5,0.2",0,0,standard,standard,standard,76.89594474365671,32.84493512894325,0.14953487812212204,,7.504151582990955,5.144567309821429,0.9659368261289192,0.8231357130921565
ipd:defective:0,ipd,"0.5,0.2",0,1,standard,standard,standard,72.40461183670955,27.06656156594648,0.13042371500610728,,6.592938393504433,5.205411628255309,1.2733980776344649,0.7799373446659252
ipd:defective:0,ipd,"0.5,0.2",0,2,standard,standard,standard,71.58000677235331,23.196757847465186,0.11618404012127041,,5.656408302730404,4.381070787685472,1.498078303878611,0.732282440717105
ipd:defective:0,ipd,"0.5,0.2",0,3,standard,standard,standard,71.14863757745348,20.92683663591528,0.10511205190671433,,5.0219176914906445,3.7837116225994105,1.5618284822610793,0.7040812593886421
ipd:defective:0,ipd,"0.5,0.2",0,4,standard,standard,standard,71.1186028002621,18.310962250074247,0.09622504486493763,,4.555531626412618,3.3767205206401933,1.4886706733590218,0.7086395705925149
ipd:defective:0,ipd,"0.5,0.2",0,5,standard,standard,standard,70.20112083660463,17.815074202091267,0.08891397050194613,,4.099614323629737,3.0741565634526355,1.4394473194203776,0.6674456292339862
ipd:defective:0,ipd,"0.5,0.2",0,6,standard,standard,standard,68.14347339359912,17.953797691622416,0.08278001303808509,,3.7349183881522534,2.8900061832196795,1.423619368180366,0.7244387502573397
ipd:defective:0,ipd,"0.5,0.2",0,7,standard,standard,standard,64.39491918663137,18.312789731795206,0.07755040492517497,,3.449757769448316,2.8288872501540094,1.4809640337496393,0.7107937049847682
ipd:defective:0,ipd,"0.5,0.2",0,8,standard,standard,standard,57.07571545466387,19.688329205636578,0.07303188161984392,,3.199156389744021,2.880411089973703,1.5099456144990668,0.6867766742448741
ipd:defective:0,ipd,"0.5,0.2",0,9,standard,standard,standard,44.382451777693056,22.835955457039237,0.0690834435809882,,2.973291975133346,3.0278049639505142,1.5318091560050535,0.6800303023241207
ipd:defective:0,ipd,"0.5,0.2",0,0,ew,ew,standard,68.33052668276004,48.702351868197624,0.14953487812212204,,7.504151582990955,5.144567309821429,1.8423883468438111,0.576087362466958
ipd:defective:0,ipd,"0.5,0.2",0,1,ew,ew,standard,62.18187703707943,49.06000124104857,0.13042371500610728,,7.1850637049730475,4.9255012821662945,1.7415033108396911,0.5911556417378805
ipd:defective:0,ipd,"0.5,0.2",0,2,ew,ew,standard,59.74102594385436,47.51331797082274,0.11618404012127041,,7.307419531381144,4.425499467953048,1.674877265095951,0.6182061128271491
ipd:defective:0,ipd,"0.5,0.2",0,3,ew,ew,standard,58.2854361961324,45.50950996234115,0.10511205190671433,,7.530971683162116,4.072979131604955,1.5475960346917539,0.5866335782906302
ipd:defective:0,ipd,"0.5,0.2",0,4,ew,ew,standard,57.99961109236571,42.75105431291339,0.09622504486493763,,7.738537219347066,3.787621756835793,1.4781640321002372,0.6405446743458236
ipd:defective:0,ipd,"0.5,0.2",0,5,ew,ew,standard,58.46456206659103,39.72998852091438,0.08891397050194613,,7.879090816820767,3.515734598395716,1.4661065455822142,0.6038620467241486
