game,noise_pair,noise_ratio,seed,step,method,method_p1,method_p2,reward_p1,reward_p2,lambda_step,distance_to_nash,avg_grad_norm_p1,avg_grad_norm_p2,avg_noise_norm_p1,avg_noise_norm_p2
matching_pennies,"4,1",16.0,1,35,ew,ew,ew,-0.016168577293764586,0.016168577293764586,0.05029733718731742,0.5356325296915025,0.36090998185545126,0.03187077519664919,4.782843951168748,1.1236764698157342
matching_pennies,"4,1",16.0,1,36,ew,ew,ew,-0.020776720920233478,0.020776720920233478,0.04937442994019986,0.5593094539842044,0.36520531043650695,0.031202240027859342,4.870712599216316,1.113377456085196
matching_pennies,"4,1",16.0,1,37,ew,ew,ew,0.037218545957587716,-0.037218545957587716,0.04849009323851106,0.5981766847522577,0.3697966116821305,0.030592025272824154,4.984659267621671,1.1245327685570439
matching_pennies,"4,1",16.0,1,38,ew,ew,ew,0.05609645307888195,-0.05609645307888195,0.04764185306104214,0.5474039108019156,0.37477694104076464,0.03011233132209337,5.004835255446467,1.13992161898102
matching_pennies,"4,1",16.0,1,39,ew,ew,ew,0.03998135401999853,-0.03998135401999853,0.04682744685275263,0.46046476267908076,0.37758187520385506,0.030102577665344722,5.0105946416184795,1.1421902584052332
matching_pennies,"4,1",16.0,1,0,lola,lola,lola,0.09871093095063826,-0.09871093095063826,0.2392558049953953,0.7414298608074901,0.057595545389220675,0.0167153979495476,10.10650169190813,0.12360001723843231
matching_pennies,"4,1",16.0,1,1,lola,lola,lola,0.1329212482154083,-0.1329212482154083,0.20867794400977166,0.7706010699759719,0.032824670889627094,0.33845211502570866,5.397263408746714,0.7529227743278942
matching_pennies,"4,1",16.0,1,2,lola,lola,lola,0.0025830008674636307,-0.0025830008674636307,0.18589446419403266,0.15543336988579454,0.02510804277202927,0.4451337522968224,6.660923306562601,1.0373548767540768
matching_pennies,"4,1",16.0,1,3,lola,lola,lola,0.017411884033753794,-0.017411884033753794,0.16817928305074292,0.5191295821816918,0.020938392681134527,0.3705009249275546,6.539892819159313,1.0785986357894863
matching_pennies,"4,1",16.0,1,4,lola,lola,lola,-0.000596727409598305,0.000596727409598305,0.1539600717839002,0.5503996654621033,0.01847335640128203,0.396696209222626,5.41379548969529,1.2987843941639876
matching_pennies,"4,1",16.0,1,5,lola,lola,lola,-0.25597866536035613,0.25597866536035613,0.14226235280311383,0.8543920549502689,0.015430214622784474,0.42222296113672875,5.236898241630272,1.2823232819328343
matching_pennies,"4,1",16.0,1,6,lola,lola,lola,-0.19067710017107892,0.19067710017107892,0.13244802086093616,0.8190222558721515,0.016741991509423956,0.44920157580843545,5.259450333907822,1.2986669067410759
matching_pennies,"4,1",16.0,1,7,lola,lola,lola,-0.2606610192718318,0.2606610192718318,0.12408064788027995,0.8554839836708586,0.016041118282393813,0.4745161864562923,4.824182608438285,1.235951710502795
matching_pennies,"4,1",16.0,1,8,lola,lola,lola,-0.2302390194167786,0.2302390194167786,0.11685101059175028,0.8183037670841657,0.017261857354113525,0.48906604198759734,4.556659032807541,1.2898442388074518
matching_pennies,"4,1",16.0,1,9,lola,lola,lola,-0.4859374270470637,0.4859374270470637,0.1105335097295811,1.0442449483400875,0.018899845273626432,0.4997850951146046,5.331667812737697,1.363643631542549
matching_pennies,"4,1",16.0,1,10,lola,lola,lola,-0.5477670090677671,0.5477670090677671,0.1049594491341563,1.0942387807311578,0.01832412720533978,0.5020082954058913,5.728121643476765,1.297166674466615
matching_pennies,"4,1",16.0,1,11,lola,lola,lola,-0.7605705698963067,0.7605705698963067,0.1,1.2447536003683761,0.016837083161626947,0.5013718772790566,5.375644551095657,1.3517974757299134
matching_pennies,"4,1",16.0,1,12,lola,lola,lola,-0.8537501126130848,0.8537501126130848,0.09555497340559674,1.3105475391779622,0.015619301264338985,0.4856528657071016,5.199715969289684,1.408109817198587
matching_pennies,"4,1",16.0,1,13,lola,lola,lola,-0.8960261222796053,0.8960261222796053,0.09154520639587191,1.3401430552225237,0.014716913497980166,0.46444062941937775,5.118847189143783,1.4287511482340343
matching_pennies,"4,1",16.0,1,14,lola,lola,lola,-0.9136573140870896,0.9136573140870896,0.08790726862862501,1.3530613190924614,0.014417817228572802,0.44208521418254454,5.132192202743367,1.395343499097027
matching_pennies,"4,1",16.0,1,15,lola,lola,lola,-0.9226838667954076,0.9226838667954076,0.08458970107524513,1.3595023261667127,0.01364974384812505,0.42162353238983014,5.088586404458421,1.3386739968232795
matching_pennies,"4,1",16.0,1,16,lola,lola,lola,-0.9430941848771054,0.9430941848771054,0.08155029115916466,1.3739497007710988,0.012904175925752635,0.40294781718525197,4.8264473834207315,1.3097954626296635
matching_pennies,"4,1",16.0,1,17,lola,lola,lola,-0.9375226283085714,0.9375226283085714,0.07875406438792705,1.369986908296631,0.012234515649215245,0.3848582404983028,5.015432475710211,1.2595151936278088
matching_pennies,"4,1",16.0,1,18,lola,lola,lola,-0.9348886069524048,0.9348886069524048,0.07617178097721192,1.3681139623823169,0.011668521489406891,0.36902952019757107,4.954553662643069,1.2610570856035122
matching_pennies,"4,1",16.0,1,19,lola,lola,lola,-0.9246959908737425,0.9246959908737425,0.07377879464668811,1.36055099411162,0.011171326188447009,0.3549458037172628,4.990674951430767,1.2281339636249249
matching_pennies,"4,1",16.0,1,20,lola,lola,lola,-0.8940086424159871,0.8940086424159871,0.07155417527999328,1.339124661040375,0.011185403023638617,0.3423763847255113,4.970006467341125,1.236801798160864
matching_pennies,"4,1",16.0,1,21,lola,lola,lola,-0.873357557201304,0.873357557201304,0.06948002659548387,1.3246357062718719,0.010787525455266785,0.33315489198548304,4.9927040163537875,1.230952128801959
matching_pennies,"4,1",16.0,1,22,lola,lola,lola,-0.9318077221495517,0.9318077221495517,0.06754094983569713,1.3659691271813836,0.010335408402002063,0.3259466909691241,4.859327796007194,1.2634937393785621
matching_pennies,"4,1",16.0,1,23,lola,lola,lola,-0.9546018676451307,0.9546018676451307,0.06572361810832018,1.3821053801867222,0.00993369242425368,0.31621784223887694,4.773229891001966,1.2966105581226433
matching_pennies,"4,1",16.0,1,24,lola,lola,lola,-0.9524476929871447,0.9524476929871447,0.06401643550637473,1.3805826388986588,0.00954792952897674,0.306067343870362,4.604201596997932,1.2695430451227152
matching_pennies,"4,1",16.0,1,25,lola,lola,lola,-0.9716843729935073,0.9716843729935073,0.06240926184855243,1.3941787104002306,0.009190546190683723,0.2968106739854645,4.574431407343368,1.3148249593609493
matching_pennies,"4,1",16.0,1,26,lola,lola,lola,-0.9746739358249326,0.9746739358249326,0.06089318869085335,1.3962987357614434,0.008883131523196492,0.28724682288365555,4.464198423251132,1.3103079230265975
matching_pennies,"4,1",16.0,1,27,lola,lola,lola,-0.9782449591815717,0.9782449591815717,0.05946035575013606,1.3988224092878543,0.008584273744203013,0.2782325662711774,4.343379890519082,1.284713296577898
matching_pennies,"4,1",16.0,1,28,lola,lola,lola,-0.9678487929639377,0.9678487929639377,0.058103799440689226,1.3914717785834811,0.008313742222578488,0.2696622218839424,4.316533991076328,1.281453033586919
matching_pennies,"4,1",16.0,1,29,lola,lola,lola,-0.9441690040478307,0.9441690040478307,0.05681732712391572,1.3747268471834055,0.008051716087857727,0.2621496324586647,4.318320507850048,1.2943942400940736
matching_pennies,"4,1",16.0,1,30,lola,lola,lola,-0.9350092027098533,0.9350092027098533,0.05559541209366371,1.368254235007041,0.007801005719839775,0.2561600531686537,4.272026286440946,1.277647240070714
matching_pennies,"4,1",16.0,1,31,lola,lola,lola,-0.9436844810160753,0.9436844810160753,0.05443310539518174,1.3743887440749554,0.0075607300035213385,0.25093041872440397,4.328588654237442,1.2513209081221857
matching_pennies,"4,1",16.0,1,32,lola,lola,lola,-0.9589226372084052,0.9589226372084052,0.05332596139588455,1.3851669749470006,0.007335414229304924,0.24566810621940122,4.345089242866792,1.2785710294172163
matching_pennies,"4,1",16.0,1,33,lola,lola,lola,-0.9515330950746594,0.9515330950746594,0.05226997465680818,1.3799419642833692,0.007120361386528688,0.24011537923833776,4.377443147378891,1.2864213598075827
matching_pennies,"4,1",16.0,1,34,lola,lola,lola,-0.9621142440834634,0.9621142440834634,0.05126152614234633,1.3874203499097482,0.00691728262461442,0.235165480156201,4.516475473064653,1.2851386829424385
matching_pennies,"4,1",16.0,1,35,lola,lola,lola,-0.9505802885657365,0.9505802885657365,0.05029733718731742,1.3792677527807276,0.006730712441981784,0.23008762550631934,4.538165420463529,1.2844855532532007
matching_pennies,"4,1",16.0,1,36,lola,lola,lola,-0.8664395352937284,0.8664395352937284,0.04937442994019986,1.3197645001079605,0.006549629819112465,0.22571045614231453,4.542631588922751,1.3327725722865444
matching_pennies,"4,1",16.0,1,37,lola,lola,lola,-0.8610287530475131,0.8610287530475131,0.04849009323851106,1.3159450810999842,0.0063798510821224865,0.22440676840979054,4.605859565093815,1.3401363127280046
matching_pennies,"4,1",16.0,1,38,lola,lola,lola,-0.9004883668922767,0.9004883668922767,0.04764185306104214,1.3438481245662435,0.006216573427081551,0.22334163348877398,4.6481459791245525,1.335904098094939
matching_pennies,"4,1",16.0,1,39,lola,lola,lola,-0.8832460875368534,0.8832460875368534,0.04682744685275263,1.3316552705278653,0.006061198559171917,0.22110126622594267,4.678730687882781,1.3443620087425194
matching_pennies,"4,1",16.0,1,0,ew_lola,ew_lola,ew_lola,-0.004468338378156328,0.004468338378156328,0.2392558049953953,0.09453540685494519,0.057595545389220675,0.0167153979495476,4.157740694758226,1.6546918617931181
matching_pennies,"4,1",16.0,1,1,ew_lola,ew_lola,ew_lola,-0.004127415865879724,0.004127415865879724,0.20867794400977166,0.09380473378521018,0.05245563006968963,0.031756336894899255,4.129726128039352,1.73733066478937
matching_pennies,"4,1",16.0,1,2,ew_lola,ew_lola,ew_lola,-0.006067331323872133,0.006067331323872133,0.18589446419403266,0.16380957032316282,0.054445139887283084,0.03283535894291131,4.419575545676467,1.4379919208679102
matching_pennies,"4,1",16.0,1,3,ew_lola,ew_lola,ew_lola,-0.022320964273149058,0.022320964273149058,0.16817928305074292,0.24397833813192807,0.07643264906457589,0.029731645871233704,4.877397697650013,1.5038470801559334
matching_pennies,"4,1",16.0,1,4,ew_lola,ew_lola,ew_lola,-0.04768545941122729,0.04768545941122729,0.1539600717839002,0.38538016950149007,0.09747147651901672,0.03516646066512089,4.4315377659031325,1.4235925658907493
matching_pennies,"4,1",16.0,1,5,ew_lola,ew_lola,ew_lola,0.010435408610036168,-0.010435408610036168,0.14226235280311383,0.34059589123466877,0.1319372805295135,0.03976152359118739,5.654292768397698,1.2345839336459898
matching_pennies,"4,1",16.0,1,6,ew_lola,ew_lola,ew_lola,-0.032843697839247815,0.032843697839247815,0.13244802086093616,0.383438550505419,0.15942477821968623,0.03589443012163136,6.487957326790501,1.1500342477804606
matching_pennies,"4,1",16.0,1,7,ew_lola,ew_lola,ew_lola,-0.01262628880881625,0.01262628880881625,0.12408064788027995,0.2662072860592135,0.1810847843159645,0.03617514927378875,6.0127959198244785,1.132271701922246
matching_pennies,"4,1",16.0,1,8,ew_lola,ew_lola,ew_lola,-0.0030057823427021013,0.0030057823427021013,0.11685101059175028,0.16577977710285488,0.18758183368156142,0.034743226817243275,6.019418791618646,1.1567043930646594
matching_pennies,"4,1",16.0,1,9,ew_lola,ew_lola,ew_lola,0.004965125913001467,-0.004965125913001467,0.1105335097295811,0.16566075694120316,0.18443630240866468,0.0321843999442439,5.811373151854955,1.2909101023175917
matching_pennies,"4,1",16.0,1,10,ew_lola,ew_lola,ew_lola,0.007963939405752851,-0.007963939405752851,0.1049594491341563,0.20664190240519473,0.18120722405178843,0.03070598084075279,5.366810428174044,1.2496712513305583
matching_pennies,"4,1",16.0,1,11,ew_lola,ew_lola,ew_lola,-0.00636645323305754,0.00636645323305754,0.1,0.11290073147690671,0.1815201168711237,0.02981667250105211,5.375517211426139,1.3225156578442157
matching_pennies,"4,1",16.0,1,12,ew_lola,ew_lola,ew_lola,-0.002572679061241645,0.002572679061241645,0.09555497340559674,0.08486384800876973,0.17172861926010835,0.03198087509558071,5.338184139497342,1.314391599204731
matching_pennies,"4,1",16.0,1,13,ew_lola,ew_lola,ew_lola,-0.028674086083047723,0.028674086083047723,0.09154520639587191,0.26508873423720736,0.16086157654546926,0.034343348248652344,5.058692362009203,1.3195556074314443
matching_pennies,"4,1",16.0,1,14,ew_lola,ew_lola,ew_lola,-0.006640523063693893,0.006640523063693893,0.08790726862862501,0.13633326465408868,0.16261848795911024,0.0367386123057689,5.621169413314858,1.3428791561628575
matching_pennies,"4,1",16.0,1,15,ew_lola,ew_lola,ew_lola,-0.013131208122312527,0.013131208122312527,0.08458970107524513,0.17736313928296302,0.15439557989019523,0.0409659478803191,5.699942313607616,1.3260048440506225
matching_pennies,"4,1",16.0,1,16,ew_lola,ew_lola,ew_lola,-0.037341321098663505,0.037341321098663505,0.08155029115916466,0.3738200386387294,0.15260933462444518,0.04155646485645061,5.548543713598595,1.3452064839287077
matching_pennies,"4,1",16.0,1,17,ew_lola,ew_lola,ew_lola,0.018804882838891687,-0.018804882838891687,0.07875406438792705,0.40443013414212337,0.16147692266615365,0.04189417152537602,5.858593208898246,1.316962963873297
matching_pennies,"4,1",16.0,1,18,ew_lola,ew_lola,ew_lola,0.018737321569060286,-0.018737321569060286,0.07617178097721192,0.38335262989920776,0.17293599685380084,0.04061687514535639,5.687703516052488,1.2600907331824258
matching_pennies,"4,1",16.0,1,19,ew_lola,ew_lola,ew_lola,0.04192496718951723,-0.04192496718951723,0.07377879464668811,0.46824255557783634,0.18212054910742684,0.03956316069667479,5.765834748506892,1.2340177266793804
matching_pennies,"4,1",16.0,1,20,ew_lola,ew_lola,ew_lola,-0.0008363372454010115,0.0008363372454010115,0.07155417527999328,0.4158228789504418,0.193257845555587,0.039231949565375804,5.917682299516318,1.1999783586792572
matching_pennies,"4,1",16.0,1,21,ew_lola,ew_lola,ew_lola,0.024953716314887922,-0.024953716314887922,0.06948002659548387,0.5235069178273796,0.20332857759312892,0.03747873186063274,5.890223589341156,1.2396465383654331
matching_pennies,"4,1",16.0,1,22,ew_lola,ew_lola,ew_lola,0.0954243525522539,-0.0954243525522539,0.06754094983569713,0.6402567752172714,0.21613395975145244,0.03639666121747635,5.962111395352621,1.2634231975174601
matching_pennies,"4,1",16.0,1,23,ew_lola,ew_lola,ew_lola,0.06693675034855111,-0.06693675034855111,0.06572361810832018,0.6005948042297172,0.22987597925895506,0.03626422777644897,5.896501311310132,1.2331039574312972
matching_pennies,"4,1",16.0,1,24,ew_lola,ew_lola,ew_lola,0.06275554079674216,-0.06275554079674216,0.06401643550637473,0.5188168000004296,0.24205196631929968,0.03585835000827995,5.692884722300302,1.2428304705080468
matching_pennies,"4,1",16.0,1,25,ew_lola,ew_lola,ew_lola,0.06038853892743054,-0.06038853892743054,0.06240926184855243,0.5075036619938482,0.2498397534724489,0.036083941872942546,5.558049625747815,1.2100372813879903
matching_pennies,"4,1",16.0,1,26,ew_lola,ew_lola,ew_lola,0.03844954164613207,-0.03844954164613207,0.06089318869085335,0.39157172243781857,0.256679617513739,0.03631565418919285,5.5036272934701405,1.2091400588529422
matching_pennies,"4,1",16.0,1,27,ew_lola,ew_lola,ew_lola,-0.016833455225172933,0.016833455225172933,0.05946035575013606,0.44562918349114644,0.25936256375257966,0.0366155899932612,5.680782632599175,1.2138606488616779
matching_pennies,"4,1",16.0,1,28,ew_lola,ew_lola,ew_lola,-0.03543738739269425,0.03543738739269425,0.058103799440689226,0.3703512018877594,0.26509256730225395,0.0357872950810207,5.668333065065491,1.2150778304684426
matching_pennies,"4,1",16.0,1,29,ew_lola,ew_lola,ew_lola,-0.05716309693924959,0.05716309693924959,0.05681732712391572,0.3994976400687968,0.2666529783977383,0.03610511932623506,5.65042761170428,1.2402435366678495
matching_pennies,"4,1",16.0,1,30,ew_lola,ew_lola,ew_lola,-0.05916643159082158,0.05916643159082158,0.05559541209366371,0.46435928309242813,0.2677544377437003,0.037387628359435626,5.676240597770788,1.2475181113384683
matching_pennies,"4,1",16.0,1,31,ew_lola,ew_lola,ew_lola,-0.09957640281436776,0.09957640281436776,0.05443310539518174,0.5481955828104546,0.2713756177912483,0.03788340877812843,5.7807947658394925,1.2269787678120743
matching_pennies,"4,1",16.0,1,32,ew_lola,ew_lola,ew_lola,-0.12270124674896205,0.12270124674896205,0.05332596139588455,0.6245871165334517,0.27593531074814986,0.038910055571227335,5.749374395163177,1.2424813337862286
matching_pennies,"4,1",16.0,1,33,ew_lola,ew_lola,ew_lola,-0.13254721534479869,0.13254721534479869,0.05226997465680818,0.6979928028961908,0.2821582223796686,0.03954314782112324,5.6491708473118685,1.2548676626675348
matching_pennies,"4,1",16.0,1,34,ew_lola,ew_lola,ew_lola,-0.1809439107624928,0.1809439107624928,0.05126152614234633,0.7334646045224392,0.2903710769334078,0.03943813412264735,5.670746225034951,1.2852794247330963
matching_pennies,"4,1",16.0,1,35,ew_lola,ew_lola,ew_lola,-0.20437033591854362,0.20437033591854362,0.05029733718731742,0.7376227304077649,0.2975315821438962,0.03980372444473587,5.643051789628405,1.2671914210985584
matching_pennies,"4,1",16.0,1,36,ew_lola,ew_lola,ew_lola,-0.23079334778217453,0.23079334778217453,0.04937442994019986,0.752595191972441,0.30340851463297314,0.04067109515385391,5.649087426719624,1.2489761628704854
matching_pennies,"4,1",16.0,1,37,ew_lola,ew_lola,ew_lola,-0.19828027170683332,0.19828027170683332,0.04849009323851106,0.6797656134152619,0.3082841882761085,0.041974937775625554,5.587051316154026,1.2519467867357938
matching_pennies,"4,1",16.0,1,38,ew_lola,ew_lola,ew_lola,-0.2000945636836835,0.2000945636836835,0.04764185306104214,0.6830069151857878,0.31129876740982715,0.04395324009343705,5.503628385378125,1.2603863470746164
matching_pennies,"4,1",16.0,1,39,ew_lola,ew_lola,ew_lola,-0.1325766838406987,0.1325766838406987,0.04682744685275263,0.567458258858357,0.3142084537904283,0.045820777132064526,5.5881935177341004,1.2607511275232939
matching_pennies,"4,1",16.0,2,0,standard,standard,standard,0.0008758606009947878,-0.0008758606009947878,0.2392558049953953,0.08440465990208791,0.07137957364455036,0.024898389103642227,0.5093137439659778,0.6486732142400256
matching_pennies,"4,1",16.0,2,1,standard,standard,standard,0.01188705624612807,-0.01188705624612807,0.20867794400977166,0.16919910039505245,0.03843221295501423,0.051872134976863486,0.7738246718615837,0.9856442656124017
matching_pennies,"4,1",16.0,2,2,standard,standard,standard,0.1227357466911414,-0.1227357466911414,0.18589446419403266,0.6215275007014673,0.06523618759325095,0.05069598470717648,2.2376582917981667,0.747696641290495
matching_pennies,"4,1",16.0,2,3,standard,standard,standard,0.062024171498857306,-0.062024171498857306,0.16817928305074292,0.6457311052998302,0.06441698477878299,0.1588431090649106,3.0233785123983967,0.5841443075604585
matching_pennies,"4,1",16.0,2,4,standard,standard,standard,0.03967377302922154,-0.03967377302922154,0.1539600717839002,0.2817430365900061,0.054622611886902116,0.24512149679068768,3.6277309978792855,0.8437288088367346
matching_pennies,"4,1",16.0,2,5,standard,standard,standard,0.34694157592567093,-0.34694157592567093,0.14226235280311383,0.8994112300689032,0.06757896834632855,0.22730199340255083,4.241308278383199,1.0323546348806094
matching_pennies,"4,1",16.0,2,6,standard,standard,standard,0.2031981048884129,-0.2031981048884129,0.13244802086093616,0.7708116371402784,0.06724511368424424,0.2694197221496646,4.384784317207921,0.9773374592919721
matching_pennies,"4,1",16.0,2,7,standard,standard,standard,0.12387200895323985,-0.12387200895323985,0.12408064788027995,0.5509044601031896,0.0646414010864253,0.3067133518806938,4.609794597662964,1.0499298282237481
matching_pennies,"4,1",16.0,2,8,standard,standard,standard,0.036369402449308585,-0.036369402449308585,0.11685101059175028,0.3404297615427998,0.06953104627672622,0.3141912694292763,4.532501894829611,0.9753283180101988
matching_pennies,"4,1",16.0,2,9,standard,standard,standard,0.0558817092798268,-0.0558817092798268,0.1105335097295811,0.4721823521923924,0.06821588499604325,0.30993905256872245,4.895842209920781,0.9666738141856175
matching_pennies,"4,1",16.0,2,10,standard,standard,standard,-0.03361996788584378,0.03361996788584378,0.1049594491341563,0.6302015992159213,0.06627381088518662,0.31803031371333773,4.90311935258024,0.9507378922098746
matching_pennies,"4,1",16.0,2,11,standard,standard,standard,-0.3332574752118439,0.3332574752118439,0.1,0.9168217808852137,0.06138941177042881,0.34164055587793635,4.743539710219924,1.0320059693614982
matching_pennies,"4,1",16.0,2,12,standard,standard,standard,-0.5608953207547982,0.5608953207547982,0.09555497340559674,1.1008863008311023,0.05878494979525879,0.3602645640879732,4.995333109218995,1.0266939101800454
matching_pennies,"4,1",16.0,2,13,standard,standard,standard,-0.6130862095958108,0.6130862095958108,0.09154520639587191,1.136965502457064,0.05511172697728976,0.3685345592006532,5.0782413340119765,1.077498566510259
matching_pennies,"4,1",16.0,2,14,standard,standard,standard,-0.7709770565842333,0.7709770565842333,0.08790726862862501,1.252168225980601,0.05223343838914016,0.3724969375229758,5.330822011789667,1.0890066404155414
matching_pennies,"4,1",16.0,2,15,standard,standard,standard,-0.7928800227573916,0.7928800227573916,0.08458970107524513,1.2677272749053277,0.04901173105538445,0.3670964496717445,5.392805531179518,1.0526055468288655
matching_pennies,"4,1",16.0,2,16,standard,standard,standard,-0.809272841321228,0.809272841321228,0.08155029115916466,1.2793348867165177,0.04614236763691132,0.3609342521369684,5.275509735938065,1.0133433862552312
matching_pennies,"4,1",16.0,2,17,standard,standard,standard,-0.9294085973047586,0.9294085973047586,0.07875406438792705,1.3642943653693786,0.04358560473419657,0.3544314199487647,5.124042168194968,1.1210225956500612
matching_pennies,"4,1",16.0,2,18,standard,standard,standard,-0.9525214805906467,0.9525214805906467,0.07617178097721192,1.3806408970331498,0.041296532859862845,0.34084104068551485,5.183964352710416,1.1411831550191764
matching_pennies,"4,1",16.0,2,19,standard,standard,standard,-0.9620113813233618,0.9620113813233618,0.07377879464668811,1.3873509025019963,0.03923227267930171,0.32707596147480433,5.105890902688419,1.116596993062716
matching_pennies,"4,1",16.0,2,20,standard,standard,standard,-0.9591590514295706,0.9591590514295706,0.07155417527999328,1.3853340718967537,0.03736563784773939,0.3140090396554552,4.976163869013633,1.0816105606018982
matching_pennies,"4,1",16.0,2,21,standard,standard,standard,-0.9566872212624873,0.9566872212624873,0.06948002659548387,1.383586119440451,0.035668436091521746,0.30230640869182607,4.7765033045857,1.049760658956707
matching_pennies,"4,1",16.0,2,22,standard,standard,standard,-0.9600698995647535,0.9600698995647535,0.06754094983569713,1.3859720798680106,0.03411894773311717,0.2917668585615763,4.948717090945748,1.0481036350498574
matching_pennies,"4,1",16.0,2,23,standard,standard,standard,-0.9702796302321424,0.9702796302321424,0.06572361810832018,1.3931954223068874,0.032710702183436934,0.2819024457003204,4.920691947425209,1.045104278850703
matching_pennies,"4,1",16.0,2,24,standard,standard,standard,-0.9799589411697083,0.9799589411697083,0.06401643550637473,1.40003749908908,0.0314092641015334,0.2722756091937869,4.961275898523638,1.0501801598851233
matching_pennies,"4,1",16.0,2,25,standard,standard,standard,-0.9854551645523371,0.9854551645523371,0.06240926184855243,1.4039273755747406,0.030219951420070723,0.26286389728415505,4.951759410528279,1.058802791027825
matching_pennies,"4,1",16.0,2,26,standard,standard,standard,-0.9852446892418261,0.9852446892418261,0.06089318869085335,1.4037789236848859,0.029107965880798264,0.25387721778589245,4.9141222905872874,1.0432495892049414
matching_pennies,"4,1",16.0,2,27,standard,standard,standard,-0.9850021453144387,0.9850021453144387,0.05946035575013606,1.4036062407494545,0.028073478540703068,0.24554484836247228,4.813303388498579,1.0157806346561309
matching_pennies,"4,1",16.0,2,28,standard,standard,standard,-0.9779069321257867,0.9779069321257867,0.058103799440689226,1.3985835851785002,0.027115704741746193,0.2377934068361254,4.732692540548653,1.0192586661307357
matching_pennies,"4,1",16.0,2,29,standard,standard,standard,-0.9833611190074124,0.9833611190074124,0.05681732712391572,1.4024423545906233,0.026235462513599667,0.23087331208243833,4.707509832043382,1.013958821487271
matching_pennies,"4,1",16.0,2,30,standard,standard,standard,-0.9832631533599435,0.9832631533599435,0.05559541209366371,1.4023559450093965,0.02541172865985215,0.2241559587387008,4.820043241525036,1.0057459409167406
matching_pennies,"4,1",16.0,2,31,standard,standard,standard,-0.9752070116144091,0.9752070116144091,0.05443310539518174,1.3966350137977281,0.02471439136638935,0.21778777506417862,4.755774606457521,1.011033268663697
matching_pennies,"4,1",16.0,2,32,standard,standard,standard,-0.9786872968961604,0.9786872968961604,0.05332596139588455,1.3991206162639627,0.02409383346813523,0.2121090780926886,4.721622444631011,0.9894924446614382
matching_pennies,"4,1",16.0,2,33,standard,standard,standard,-0.9876280119281159,0.9876280119281159,0.05226997465680818,1.4054491613941433,0.023451173903834225,0.206681623856591,4.775721909280156,1.026135106520983
matching_pennies,"4,1",16.0,2,34,standard,standard,standard,-0.9813348965142504,0.9813348965142504,0.05126152614234633,1.4009753400110778,0.022870630855764282,0.20118374983412565,4.710423381762448,1.0325029243261978
matching_pennies,"4,1",16.0,2,35,standard,standard,standard,-0.9719837929341637,0.9719837929341637,0.05029733718731742,1.3942728851259787,0.022381647125060238,0.19617537159405607,4.658073307415623,1.0223138964767662
matching_pennies,"4,1",16.0,2,36,standard,standard,standard,-0.9416434339207902,0.9416434339207902,0.04937442994019986,1.372331799188978,0.02216037815733961,0.1915454302699215,4.6185281268426195,1.041680156214868
matching_pennies,"4,1",16.0,2,37,standard,standard,standard,-0.9141699943311321,0.9141699943311321,0.04849009323851106,1.3523451011328338,0.022701843754620775,0.18748761633093872,4.591415850356484,1.0894131250437724
matching_pennies,"4,1",16.0,2,38,standard,standard,standard,-0.8867135199305968,0.8867135199305968,0.04764185306104214,1.3317154155804285,0.023060592106112214,0.18471559433270734,4.55382767315631,1.0930771055672384
matching_pennies,"4,1",16.0,2,39,standard,standard,standard,-0.8816519512423843,0.8816519512423843,0.04682744685275263,1.3283113367294168,0.024222786055622572,0.182130629524555,4.592455687266706,1.102592639814062
matching_pennies,"4,1",16.0,2,0,ew,ew,ew,0.0024038896065562976,-0.0024038896065562976,0.2392558049953953,0.07009184921882333,0.07137957364455036,0.024898389103642227,1.1203131401473236,1.0087034441059533
matching_pennies,"4,1",16.0,2,1,ew,ew,ew,0.010512871335801505,-0.010512871335801505,0.20867794400977166,0.1558701185044786,0.055739598905697754,0.02736106051527247,5.571311013821006,0.8938718435711743
matching_pennies,"4,1",16.0,2,2,ew,ew,ew,0.01971980276057786,-0.01971980276057786,0.18589446419403266,0.22015304794639987,0.07249545896626025,0.034315472607346624,4.285435691856731,0.7602810746681056
matching_pennies,"4,1",16.0,2,3,ew,ew,ew,0.0047766164191982985,-0.0047766164191982985,0.16817928305074292,0.1470359957140065,0.0934590767921292,0.040602040161677004,4.683435028114544,0.6752707351212889
matching_pennies,"4,1",16.0,2,4,ew,ew,ew,0.00020645751692122127,-0.00020645751692122127,0.1539600717839002,0.044193298352545596,0.1004377916418783,0.03607783412960215,4.880374364605051,0.8219050548147946
matching_pennies,"4,1",16.0,2,5,ew,ew,ew,0.0019926531612886045,-0.0019926531612886045,0.14226235280311383,0.07081641084047108,0.09065122633231344,0.030475824189940454,5.761734397712355,0.8769079021765253
matching_pennies,"4,1",16.0,2,6,ew,ew,ew,0.007655147602824264,-0.007655147602824264,0.13244802086093616,0.1321270238794418,0.0804526995220863,0.03346695781672538,5.102382178481195,0.9013347412510274
matching_pennies,"4,1",16.0,2,7,ew,ew,ew,0.005816963421540533,-0.005816963421540533,0.12408064788027995,0.15882998031988516,0.08150916116042851,0.0345599854989955,5.1391599875836445,0.8986525077564458
matching_pennies,"4,1",16.0,2,8,ew,ew,ew,0.00018516738128493415,-0.00018516738128493415,0.11685101059175028,0.027085023174374584,0.08774000115416272,0.032977692765829895,5.489953513464792,0.9093130744699288
