method,lambda_lola,x,y,converged,final_distance_to_nash,final_reward_p1,final_reward_p2
standard,0.0,0.5333333333333332,1.6,0.0,1.0397140046948283,-0.4977705641579234,0.4977705641579234
standard,0.0,0.7999999999999998,-1.6,0.0,1.2550000466808227,0.7859270755049087,-0.7859270755049087
standard,0.0,0.7999999999999998,-1.3333333333333335,0.0,1.2275516188566342,-0.7529784429358766,0.7529784429358766
standard,0.0,0.7999999999999998,-1.0666666666666669,0.0,0.9916849979675109,0.45032413087979106,-0.45032413087979106
standard,0.0,0.7999999999999998,-0.8,0.0,1.041011754408936,0.5218625635773022,-0.5218625635773022
standard,0.0,0.7999999999999998,-0.5333333333333334,0.0,1.0232953308786463,-0.505732806361594,0.505732806361594
standard,0.0,0.7999999999999998,-0.26666666666666683,0.0,1.092333971973324,-0.5965811457426792,0.5965811457426792
standard,0.0,0.7999999999999998,0.0,0.0,1.0810629011034112,-0.5839740904575338,0.5839740904575338
standard,0.0,0.7999999999999998,0.2666666666666666,0.0,0.8475310020647828,-0.29172691747989815,0.29172691747989815
standard,0.0,0.7999999999999998,0.5333333333333332,0.0,1.112835116183394,0.6187681402444857,-0.6187681402444857
standard,0.0,0.7999999999999998,0.7999999999999998,0.0,1.0410117544038666,-0.5218625635708302,0.5218625635708302
standard,0.0,0.7999999999999998,1.0666666666666664,0.0,0.9183252989922793,0.35520310646115416,-0.35520310646115416
standard,0.0,0.7999999999999998,1.333333333333333,0.0,0.7745830342471619,-0.15494830977472257,0.15494830977472257
standard,0.0,0.7999999999999998,1.6,0.0,0.8901999796988147,-0.29585477420671563,0.29585477420671563
standard,0.0,1.0666666666666664,-1.6,0.0,1.2759795568075107,0.8133874424586097,-0.8133874424586097
standard,0.0,1.0666666666666664,-1.3333333333333335,0.0,0.8049772101092922,0.1895166534879863,-0.1895166534879863
standard,0.0,1.0666666666666664,-1.0666666666666669,0.0,1.2167073909214672,-0.7401882291504985,0.7401882291504985
standard,0.0,1.0666666666666664,-0.8,0.0,0.9183252989725887,-0.3552031064359273,0.3552031064359273
standard,0.0,1.0666666666666664,-0.5333333333333334,0.0,0.9822974069428791,0.44243436291543503,-0.44243436291543503
standard,0.0,1.0666666666666664,-0.26666666666666683,0.0,1.0852470574588509,0.577055552047458,-0.577055552047458
standard,0.0,1.0666666666666664,0.0,0.0,1.0394921500262535,0.5191437573809273,-0.5191437573809273
standard,0.0,1.0666666666666664,0.2666666666666666,0.0,0.6596775685496233,0.03349807236722757,-0.03349807236722757
standard,0.0,1.0666666666666664,0.5333333333333332,0.0,1.1381852494593085,-0.6434900009697675,0.6434900009697675
standard,0.0,1.0666666666666664,0.7999999999999998,0.0,0.9916849979784444,-0.4503241308939681,0.4503241308939681
standard,0.0,1.0666666666666664,1.0666666666666664,0.0,1.2167073909219224,0.7401882291510542,-0.7401882291510542
standard,0.0,1.0666666666666664,1.333333333333333,0.0,1.189461074949159,-0.7007672458233974,0.7007672458233974
standard,0.0,1.0666666666666664,1.6,0.0,0.9287758800456398,0.345240058246703,-0.345240058246703
standard,0.0,1.333333333333333,-1.6,0.0,0.7805375045557181,-0.1406738492653939,0.1406738492653939
standard,0.0,1.333333333333333,-1.3333333333333335,0.0,1.267296472492414,0.8026290869475853,-0.8026290869475853
standard,0.0,1.333333333333333,-1.0666666666666669,0.0,1.1894610749484735,0.7007672458225387,-0.7007672458225387
standard,0.0,1.333333333333333,-0.8,0.0,0.7745830342611736,0.15494830979338695,-0.15494830979338695
standard,0.0,1.333333333333333,-0.5333333333333334,0.0,0.9389211949572125,-0.3743309601239734,0.3743309601239734
standard,0.0,1.333333333333333,-0.26666666666666683,0.0,1.009534405353252,-0.46843689008196837,0.46843689008196837
standard,0.0,1.333333333333333,0.0,0.0,0.9115644353298593,-0.3405693840295981,0.3405693840295981
standard,0.0,1.333333333333333,0.2666666666666666,0.0,0.7768473834441187,0.16382044188425013,-0.16382044188425013
standard,0.0,1.333333333333333,0.5333333333333332,0.0,1.1504414481154372,0.652609654711971,-0.652609654711971
standard,0.0,1.333333333333333,0.7999999999999998,0.0,1.2275516188565185,0.7529784429357037,-0.7529784429357037
standard,0.0,1.333333333333333,1.0666666666666664,0.0,0.8049772101108696,-0.18951665349012936,0.18951665349012936
standard,0.0,1.333333333333333,1.333333333333333,0.0,1.2672964724923932,-0.8026290869475646,0.8026290869475646
standard,0.0,1.333333333333333,1.6,0.0,1.244162256892165,0.7693208986272041,-0.7693208986272041
standard,0.0,1.6,-1.6,0.0,1.3179293546031494,-0.8684613567182664,0.8684613567182664
standard,0.0,1.6,-1.3333333333333335,0.0,1.244162256893555,-0.7693208986290808,0.7693208986290808
